"age","workclass","fnlwgt","went.to.college","education.years","is.married","occupation","relationship","race","is.male","capital.gain","capital.loss","hours.per.week","native.country","income.over.50k"
52,"Private",176134,0,9,1,"Machine-op-inspct","Husband","Black",1,0,0,48,"United-States","<=50K"
38,"Private",186959,0,13,1,"Prof-specialty","Husband","White",1,0,0,50,"United-States","<=50K"
43,"Private",456236,1,14,1,"Exec-managerial","Husband","White",1,0,0,50,"United-States",">50K"
35,"Private",98948,0,13,1,"Other-service","Wife","White",0,0,0,32,"United-States","<=50K"
41,"Private",166662,0,15,1,"Exec-managerial","Husband","White",1,0,0,50,"United-States",">50K"
22,"Private",448626,1,10,0,"Sales","Own-child","White",1,0,0,40,"United-States","<=50K"
39,"Private",167482,0,9,1,"Other-service","Husband","White",1,0,0,60,"United-States",">50K"
45,"Private",189792,1,14,1,"Sales","Husband","White",1,0,0,40,"United-States",">50K"
31,"Private",399052,0,5,1,"Farming-fishing","Wife","White",0,0,0,42,"United-States","<=50K"
40,"Private",104196,0,13,1,"Prof-specialty","Husband","White",1,0,1887,40,"United-States",">50K"
47,"Self-emp-not-inc",152752,0,3,1,"Transport-moving","Husband","White",1,0,0,20,"United-States","<=50K"
53,"Private",268545,0,9,1,"Craft-repair","Husband","Black",1,0,0,40,"Jamaica","<=50K"
53,"Self-emp-inc",148532,0,13,1,"Sales","Husband","White",1,0,0,60,"United-States",">50K"
33,"Local-gov",281784,0,13,0,"Tech-support","Not-in-family","Black",1,0,1564,52,"United-States",">50K"
24,"Private",225724,0,13,0,"Adm-clerical","Own-child","White",0,0,0,20,"United-States","<=50K"
34,"Private",200192,1,10,0,"Other-service","Not-in-family","White",0,0,0,40,"United-States","<=50K"
46,"Self-emp-inc",170850,0,9,1,"Sales","Husband","White",1,0,0,50,"United-States",">50K"
29,"Federal-gov",224858,1,10,1,"Protective-serv","Husband","White",1,0,0,60,"United-States","<=50K"
61,"State-gov",159908,0,7,0,"Other-service","Unmarried","White",0,0,0,32,"United-States",">50K"
31,"Private",115488,0,9,1,"Farming-fishing","Husband","White",1,0,0,40,"United-States","<=50K"
29,"Private",1268339,0,9,0,"Tech-support","Own-child","Black",1,0,0,40,"United-States","<=50K"
42,"Private",195755,0,9,0,"Craft-repair","Unmarried","White",1,0,0,40,"United-States","<=50K"
50,"Federal-gov",186272,1,10,1,"Exec-managerial","Husband","White",1,0,0,40,"United-States","<=50K"
34,"Private",181388,0,9,0,"Adm-clerical","Not-in-family","White",0,0,0,40,"United-States","<=50K"
39,"Private",177181,0,4,1,"Transport-moving","Husband","White",1,0,0,40,"United-States","<=50K"
74,"Private",91488,0,2,1,"Transport-moving","Husband","Black",1,0,0,20,"United-States","<=50K"
40,"Private",230961,1,10,1,"Sales","Husband","White",1,0,0,40,"United-States","<=50K"
75,"Self-emp-not-inc",309955,0,15,1,"Prof-specialty","Husband","White",1,0,2174,50,"United-States",">50K"
40,"Local-gov",63042,0,13,1,"Prof-specialty","Wife","White",0,0,0,40,"United-States",">50K"
36,"Private",29814,0,7,1,"Craft-repair","Husband","White",1,0,0,40,"United-States","<=50K"
61,"",116230,0,13,1,"","Husband","White",1,0,0,40,"United-States",">50K"
42,"",167678,0,7,1,"","Husband","White",1,0,0,22,"Ecuador","<=50K"
28,"Private",191088,0,13,1,"Exec-managerial","Wife","White",0,0,0,40,"United-States",">50K"
19,"Private",63814,1,10,0,"Adm-clerical","Not-in-family","White",0,0,0,18,"United-States","<=50K"
36,"Private",285865,0,12,0,"Other-service","Unmarried","Black",0,0,0,32,"United-States","<=50K"
33,"",160776,0,11,0,"","Not-in-family","White",0,0,0,40,"France","<=50K"
50,"Federal-gov",299831,1,10,0,"Adm-clerical","Unmarried","White",0,0,880,40,"United-States","<=50K"
47,"Private",162741,0,12,1,"Prof-specialty","Wife","Black",0,15024,0,40,"United-States",">50K"
48,"Private",204990,0,9,0,"Tech-support","Unmarried","Black",0,0,0,33,"Jamaica","<=50K"
60,"Self-emp-inc",171315,0,9,0,"Craft-repair","Not-in-family","White",1,0,0,40,"United-States","<=50K"
30,"Private",296462,1,14,0,"Prof-specialty","Not-in-family","Black",1,0,0,30,"United-States","<=50K"
32,"Private",103860,0,13,1,"Exec-managerial","Husband","White",1,0,0,50,"United-States",">50K"
45,"Local-gov",159816,1,14,1,"Prof-specialty","Wife","White",0,0,1977,35,"United-States",">50K"
51,"Private",96586,1,10,1,"Tech-support","Husband","White",1,0,0,40,"United-States",">50K"
53,"Private",202720,0,5,0,"Machine-op-inspct","Unmarried","Black",1,0,0,75,"Haiti","<=50K"
34,"Private",202822,1,14,0,"Tech-support","Unmarried","Black",0,0,0,40,"","<=50K"
48,"Self-emp-not-inc",379883,1,14,1,"Exec-managerial","Husband","White",1,0,0,40,"Mexico",">50K"
68,"",123464,0,9,1,"","Husband","White",1,0,0,45,"United-States","<=50K"
32,"Private",294121,0,12,0,"Machine-op-inspct","Not-in-family","White",0,0,0,50,"United-States","<=50K"
63,"",179981,0,9,1,"","Husband","White",1,0,0,4,"United-States","<=50K"
31,"Private",234387,0,9,0,"Exec-managerial","Unmarried","Black",0,0,0,40,"United-States","<=50K"
58,"Self-emp-not-inc",154537,0,13,0,"Other-service","Not-in-family","White",0,0,0,20,"United-States","<=50K"
32,"Private",125856,0,12,1,"Exec-managerial","Husband","White",1,0,0,60,"United-States",">50K"
32,"Private",156015,0,13,0,"Prof-specialty","Not-in-family","White",1,0,0,40,"United-States","<=50K"
40,"Private",116632,0,13,0,"Sales","Own-child","White",1,0,0,80,"United-States","<=50K"
50,"Private",124963,0,13,1,"Exec-managerial","Husband","White",1,99999,0,55,"United-States",">50K"
38,"Self-emp-not-inc",115215,0,6,0,"Machine-op-inspct","Not-in-family","White",1,0,0,40,"United-States","<=50K"
30,"Private",254905,0,9,1,"Machine-op-inspct","Husband","White",1,0,0,40,"United-States","<=50K"
21,"Private",195532,0,9,0,"Adm-clerical","Unmarried","White",0,0,0,40,"United-States","<=50K"
28,"Private",190067,0,13,0,"Prof-specialty","Own-child","White",0,0,1564,40,"United-States",">50K"
63,"Private",181828,0,9,1,"Sales","Husband","White",1,0,0,48,"","<=50K"
32,"Private",203674,0,12,0,"Prof-specialty","Unmarried","White",0,0,880,36,"United-States","<=50K"
25,"Private",322585,0,9,0,"Sales","Not-in-family","White",1,0,0,45,"United-States","<=50K"
59,"Private",246262,1,10,1,"Tech-support","Husband","White",1,0,0,40,"United-States",">50K"
22,"Local-gov",211129,0,11,0,"Adm-clerical","Own-child","White",0,0,0,10,"","<=50K"
49,"Private",139268,1,10,0,"Craft-repair","Own-child","White",1,0,0,40,"United-States","<=50K"
36,"Private",188540,0,13,0,"Exec-managerial","Not-in-family","White",1,0,0,40,"United-States","<=50K"
31,"",251167,0,9,1,"","Wife","White",0,0,0,30,"Mexico","<=50K"
46,"Private",94809,1,10,0,"Priv-house-serv","Unmarried","White",0,0,0,30,"United-States","<=50K"
37,"Local-gov",265038,0,15,1,"Prof-specialty","Husband","White",1,0,0,60,"United-States",">50K"
48,"Private",182566,0,13,1,"Sales","Husband","Black",1,0,0,40,"United-States",">50K"
43,"Private",220109,1,10,1,"Other-service","Husband","White",1,0,1672,44,"United-States","<=50K"
41,"Private",208470,0,9,1,"Exec-managerial","Husband","White",1,0,0,40,"United-States",">50K"
54,"Private",28683,0,9,1,"Sales","Husband","White",1,3464,0,40,"United-States","<=50K"
36,"Private",233571,1,10,0,"Exec-managerial","Not-in-family","White",0,0,0,4,"United-States","<=50K"
29,"Private",24562,0,13,0,"Other-service","Unmarried","Other",0,0,0,40,"United-States","<=50K"
66,"Local-gov",36364,0,9,1,"Craft-repair","Husband","White",1,0,2267,40,"United-States","<=50K"
59,"Private",168569,0,15,0,"Prof-specialty","Not-in-family","White",1,0,0,50,"United-States","<=50K"
62,"Private",167098,0,13,1,"Exec-managerial","Husband","White",1,0,0,40,"United-States",">50K"
29,"Private",271579,0,6,0,"Craft-repair","Not-in-family","White",1,0,0,40,"Mexico","<=50K"
28,"Private",191355,0,13,1,"Sales","Husband","White",1,0,0,45,"United-States",">50K"
27,"Private",31659,0,13,1,"Machine-op-inspct","Husband","White",1,0,1887,60,"United-States",">50K"
42,"State-gov",83411,0,9,1,"Exec-managerial","Husband","White",1,0,0,40,"United-States",">50K"
60,"Private",40856,0,11,1,"Craft-repair","Husband","White",1,0,0,46,"United-States",">50K"
58,"Private",115605,1,14,1,"Prof-specialty","Husband","White",1,0,0,50,"United-States",">50K"
27,"Private",132326,1,10,1,"Craft-repair","Husband","White",1,0,0,40,"United-States","<=50K"
45,"Private",220213,0,9,0,"Craft-repair","Not-in-family","White",0,0,0,40,"United-States","<=50K"
50,"Private",172511,1,10,1,"Craft-repair","Husband","White",1,0,0,40,"United-States",">50K"
43,"Private",156745,1,10,1,"Craft-repair","Husband","Black",1,0,0,40,"United-States","<=50K"
39,"Private",218916,0,15,0,"Exec-managerial","Not-in-family","White",1,0,0,50,"United-States","<=50K"
21,"Private",306114,1,10,0,"Adm-clerical","Own-child","White",1,0,0,20,"United-States","<=50K"
24,"Private",196675,0,9,1,"Handlers-cleaners","Husband","Black",1,0,0,70,"United-States","<=50K"
59,"Self-emp-not-inc",73411,0,15,1,"Farming-fishing","Husband","White",1,0,0,30,"United-States","<=50K"
36,"Private",184659,0,9,1,"Machine-op-inspct","Husband","White",1,0,0,40,"United-States",">50K"
72,"",75890,1,10,0,"","Unmarried","Asian-Pac-Islander",0,0,0,4,"United-States","<=50K"
35,"Private",320451,1,14,1,"Exec-managerial","Husband","Asian-Pac-Islander",1,0,0,65,"Hong",">50K"
33,"Private",172498,1,10,0,"Handlers-cleaners","Own-child","White",1,0,0,40,"United-States","<=50K"
30,"Private",131588,0,9,0,"Craft-repair","Not-in-family","Black",0,0,0,45,"United-States","<=50K"
40,"Private",124520,0,11,0,"Craft-repair","Unmarried","White",1,0,0,50,"United-States",">50K"
26,"Self-emp-not-inc",93806,1,10,1,"Sales","Husband","White",1,0,0,55,"United-States","<=50K"
37,"Federal-gov",173192,0,11,0,"Adm-clerical","Not-in-family","Black",1,0,0,40,"United-States","<=50K"
68,"Self-emp-not-inc",198554,1,10,0,"Transport-moving","Not-in-family","White",0,0,0,20,"United-States","<=50K"
45,"Private",26502,0,13,1,"Craft-repair","Husband","White",1,0,0,72,"United-States",">50K"
56,"Private",225267,0,9,1,"Prof-specialty","Husband","White",1,0,0,40,"United-States","<=50K"
36,"Private",150042,0,9,0,"Adm-clerical","Own-child","White",0,0,0,40,"United-States","<=50K"
50,"Private",211319,0,13,1,"Exec-managerial","Husband","White",1,7298,0,50,"United-States",">50K"
38,"Private",208358,0,11,1,"Sales","Husband","White",1,0,0,40,"United-States","<=50K"
29,"Private",58115,0,13,1,"Sales","Husband","White",1,0,0,41,"United-States","<=50K"
28,"Private",219267,0,9,0,"Other-service","Unmarried","White",0,0,0,28,"United-States","<=50K"
39,"Federal-gov",129573,1,10,1,"Adm-clerical","Husband","White",1,0,0,50,"United-States","<=50K"
26,"Local-gov",27834,0,13,0,"Protective-serv","Not-in-family","White",1,0,0,40,"United-States","<=50K"
52,"Self-emp-inc",415037,1,10,0,"Exec-managerial","Not-in-family","White",1,0,0,65,"United-States",">50K"
52,"Private",191529,0,13,0,"Farming-fishing","Not-in-family","White",1,0,0,40,"United-States","<=50K"
84,"Private",132806,0,9,0,"Other-service","Not-in-family","White",0,0,0,13,"United-States","<=50K"
33,"Federal-gov",137059,1,10,0,"Other-service","Not-in-family","White",0,0,0,10,"United-States","<=50K"
46,"Federal-gov",102308,0,15,1,"Prof-specialty","Husband","White",1,15024,0,50,"United-States",">50K"
30,"Private",164309,0,9,0,"Sales","Not-in-family","White",0,0,0,35,"United-States","<=50K"
38,"Private",40955,0,13,1,"Prof-specialty","Husband","White",1,0,0,40,"England",">50K"
66,"Private",141085,0,9,0,"Priv-house-serv","Not-in-family","White",0,0,0,8,"United-States","<=50K"
62,"Federal-gov",258124,1,14,1,"Adm-clerical","Husband","White",1,0,0,40,"Italy",">50K"
31,"Private",467579,0,13,1,"Exec-managerial","Husband","Black",1,0,1887,40,"United-States",">50K"
31,"Private",145139,0,13,1,"Craft-repair","Husband","White",1,0,0,40,"United-States",">50K"
39,"Private",231141,0,9,1,"Machine-op-inspct","Husband","White",1,2829,0,40,"United-States","<=50K"
60,"Self-emp-not-inc",146674,0,9,0,"Craft-repair","Not-in-family","Black",1,0,0,50,"","<=50K"
27,"Private",242207,0,13,0,"Tech-support","Own-child","White",0,0,0,40,"United-States","<=50K"
37,"",102541,0,11,1,"","Wife","Amer-Indian-Eskimo",0,0,0,40,"United-States","<=50K"
38,"Private",135416,1,10,0,"Adm-clerical","Own-child","White",0,0,0,40,"United-States","<=50K"
25,"Private",267284,0,9,0,"Handlers-cleaners","Other-relative","White",1,0,0,40,"United-States","<=50K"
48,"Private",130812,0,9,1,"Exec-managerial","Wife","White",0,0,0,40,"United-States","<=50K"
42,"Self-emp-not-inc",183765,0,13,0,"Prof-specialty","Not-in-family","White",1,0,0,50,"","<=50K"
45,"Local-gov",188823,1,14,1,"Prof-specialty","Husband","White",1,0,0,50,"United-States",">50K"
22,"Private",200593,1,10,0,"Sales","Own-child","White",1,0,0,40,"United-States","<=50K"
50,"Private",124094,0,9,1,"Craft-repair","Husband","White",1,0,0,40,"Poland","<=50K"
21,"Private",50411,0,9,0,"Farming-fishing","Not-in-family","White",1,0,0,40,"United-States","<=50K"
44,"Local-gov",101689,1,10,0,"Adm-clerical","Unmarried","White",0,0,0,40,"United-States","<=50K"
60,"Self-emp-not-inc",73091,0,9,0,"Other-service","Not-in-family","Black",1,0,1876,50,"United-States","<=50K"
21,"",107801,1,10,0,"","Own-child","White",0,0,0,6,"United-States","<=50K"
51,"Private",176969,0,9,1,"Machine-op-inspct","Husband","White",1,0,0,48,"United-States","<=50K"
30,"Private",342709,0,9,0,"Craft-repair","Other-relative","White",1,0,0,40,"United-States","<=50K"
46,"Self-emp-not-inc",368561,0,12,0,"Craft-repair","Not-in-family","White",1,0,0,40,"United-States","<=50K"
43,"Private",26915,0,11,1,"Exec-managerial","Husband","White",1,0,0,45,"United-States",">50K"
57,"Private",157974,0,9,0,"Other-service","Not-in-family","Black",1,0,0,48,"United-States","<=50K"
48,"Private",109832,1,14,1,"Prof-specialty","Husband","White",1,0,1902,40,"United-States",">50K"
39,"Self-emp-inc",116358,0,13,1,"Sales","Husband","Asian-Pac-Islander",1,7688,0,40,"",">50K"
68,"Self-emp-not-inc",195881,0,9,1,"Farming-fishing","Husband","White",1,2414,0,40,"United-States","<=50K"
33,"Private",183000,1,10,0,"Other-service","Not-in-family","White",1,0,0,24,"United-States","<=50K"
22,"Without-pay",302347,0,9,0,"Handlers-cleaners","Own-child","White",1,4416,0,40,"United-States","<=50K"
18,"",151463,0,7,0,"","Other-relative","White",1,0,0,7,"United-States","<=50K"
28,"Private",217200,0,9,0,"Machine-op-inspct","Not-in-family","White",1,0,0,50,"United-States","<=50K"
32,"Private",31740,1,14,1,"Prof-specialty","Husband","Asian-Pac-Islander",1,0,0,40,"India","<=50K"
56,"Private",35520,0,9,0,"Craft-repair","Not-in-family","White",1,0,0,42,"United-States","<=50K"
36,"Private",369843,0,9,1,"Other-service","Husband","White",1,0,0,50,"United-States","<=50K"
34,"Private",199227,1,10,1,"Exec-managerial","Husband","White",1,0,0,55,"United-States","<=50K"
18,"Private",144711,0,9,0,"Sales","Not-in-family","White",0,0,1721,40,"United-States","<=50K"
39,"Private",382802,0,6,0,"Machine-op-inspct","Not-in-family","Black",1,0,1590,40,"United-States","<=50K"
25,"Private",254781,0,13,0,"Exec-managerial","Not-in-family","White",0,0,0,40,"United-States","<=50K"
27,"Self-emp-not-inc",70657,1,10,0,"Craft-repair","Not-in-family","White",1,0,0,35,"United-States","<=50K"
56,"Self-emp-not-inc",50791,1,14,0,"Sales","Not-in-family","White",1,0,1876,60,"United-States","<=50K"
33,"Self-emp-not-inc",222162,0,9,1,"Craft-repair","Husband","White",1,0,0,40,"United-States","<=50K"
49,"Self-emp-inc",94606,1,16,1,"Prof-specialty","Husband","Black",1,0,0,60,"United-States",">50K"
44,"Self-emp-not-inc",104196,0,9,1,"Exec-managerial","Husband","White",1,0,0,84,"United-States","<=50K"
30,"Self-emp-not-inc",455995,0,7,0,"Craft-repair","Not-in-family","White",1,0,0,45,"United-States",">50K"
27,"Private",166210,0,9,0,"Craft-repair","Not-in-family","White",1,0,0,50,"United-States","<=50K"
25,"Private",198986,0,13,0,"Adm-clerical","Not-in-family","White",1,0,0,40,"United-States",">50K"
30,"Self-emp-inc",292465,0,13,0,"Exec-managerial","Not-in-family","White",1,0,0,40,"United-States","<=50K"
38,"Private",99388,0,12,1,"Other-service","Husband","White",1,0,0,40,"El-Salvador","<=50K"
38,"Private",698363,0,9,1,"Craft-repair","Husband","White",1,0,0,40,"United-States","<=50K"
46,"Private",154940,1,10,0,"Sales","Unmarried","White",0,0,0,40,"United-States","<=50K"
37,"Private",401998,0,9,0,"Machine-op-inspct","Unmarried","White",0,0,0,20,"United-States","<=50K"
62,"Private",162825,0,9,1,"Exec-managerial","Husband","White",1,0,0,40,"United-States",">50K"
55,"Self-emp-not-inc",271795,0,9,1,"Other-service","Husband","White",1,0,0,40,"United-States","<=50K"
47,"Self-emp-not-inc",134671,0,9,0,"Craft-repair","Not-in-family","White",1,0,0,40,"United-States","<=50K"
45,"Private",87583,0,9,1,"Prof-specialty","Wife","White",0,0,0,14,"United-States","<=50K"
50,"Private",248619,0,9,1,"Craft-repair","Husband","White",1,0,0,40,"United-States","<=50K"
36,"Private",130200,0,9,0,"Machine-op-inspct","Unmarried","White",1,0,0,40,"United-States","<=50K"
45,"Private",178922,0,9,0,"Sales","Not-in-family","White",0,0,0,20,"United-States","<=50K"
23,"Private",51985,0,9,0,"Transport-moving","Not-in-family","White",1,0,0,38,"United-States","<=50K"
37,"Private",125933,0,12,1,"Exec-managerial","Husband","White",1,7688,0,50,"United-States",">50K"
38,"State-gov",104280,1,16,1,"Prof-specialty","Husband","White",1,0,0,55,"United-States",">50K"
27,"Private",617860,1,10,0,"Handlers-cleaners","Own-child","Black",1,0,0,40,"United-States","<=50K"
29,"Private",122112,0,13,1,"Sales","Wife","White",0,0,0,50,"United-States","<=50K"
45,"Local-gov",181758,1,14,0,"Prof-specialty","Not-in-family","White",0,0,0,40,"United-States","<=50K"
41,"Self-emp-inc",223671,0,9,1,"Sales","Husband","White",1,0,1887,55,"United-States",">50K"
38,"Self-emp-not-inc",140117,1,10,0,"Other-service","Not-in-family","White",0,0,0,20,"United-States","<=50K"
27,"Private",107458,0,13,0,"Prof-specialty","Not-in-family","White",1,0,0,40,"United-States","<=50K"
51,"Federal-gov",215948,1,10,1,"Handlers-cleaners","Husband","Other",1,0,0,40,"","<=50K"
44,"Federal-gov",306440,0,9,0,"Craft-repair","Not-in-family","White",1,0,0,40,"United-States","<=50K"
33,"Federal-gov",615893,1,14,1,"Transport-moving","Husband","Black",1,0,0,40,"Nicaragua","<=50K"
28,"Self-emp-inc",201186,0,9,1,"Sales","Husband","Black",1,99999,0,40,"United-States",">50K"
32,"Private",37210,0,13,1,"Exec-managerial","Husband","White",1,0,0,45,"United-States",">50K"
43,"Private",196084,1,14,1,"Prof-specialty","Husband","White",1,0,0,55,"United-States","<=50K"
45,"Local-gov",166181,0,9,0,"Other-service","Own-child","Black",0,0,0,40,"United-States","<=50K"
52,"Federal-gov",291096,0,12,1,"Other-service","Husband","White",1,7298,0,40,"United-States",">50K"
24,"Private",232841,0,9,0,"Other-service","Not-in-family","White",1,0,0,35,"United-States","<=50K"
19,"",131982,1,10,0,"","Own-child","White",1,0,0,40,"United-States","<=50K"
47,"Private",408788,0,11,1,"Prof-specialty","Husband","White",1,0,0,40,"United-States",">50K"
53,"Self-emp-inc",42924,1,16,0,"Exec-managerial","Not-in-family","White",1,14084,0,50,"United-States",">50K"
